Timestamp,ID,Product_Type,Category,Printify_Product_ID,eBay_Item_ID,Old_Price,New_Price,Old_Title_Length,New_Title_Length,Old_Title,New_Title,Search_Tags,Price_Decision,Apply_Status
2026-05-07 00:46:18 -0400,Poster-Academia-0084,Poster,Academia,69f2a2aacaeb1241880b9f6b,406902691983,$34.99,$34.99,75,79,Astrolabe Chalice Relic Dark Academia Poster 12x18 Vintage Study Decor Wall,Deep Work Visual Poster Astrolabe Chalice Relic Vintage 12x18 Matte Poster Gift,"Astrolabe Chalice Relic Vintage, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Dark Study Decor, Library Wall Art",Poster value-pivot target $34.99; above cost+shipping+fees guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Poster-Academia-0091,Poster,Academia,69f2b7ada7777da1971028d7,406902887127,$34.99,$34.99,76,78,Dark Academia Celestial Lotus Poster 12x18 Vintage Study Room Wall Art Decor,Smoky Jade Wall Art Celestial Lotus Vintage 12x18 Matte Poster Apartment Decor,"Celestial Lotus Vintage, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Dark Study Decor, Library Wall Art",Poster value-pivot target $34.99; above cost+shipping+fees guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Poster-Zen-0001,Poster,Zen,69f2dc76cd8d046051041f06,406902890971,$34.99,$34.99,77,77,Zen Bonsai Wall Art Celestial Gate of Jade Mist 12x18 Poster Meditation Decor,Deep Work Visual Poster Bonsai Celestial Gate of Jade 12x18 Matte Poster Deep,"Bonsai Celestial Gate of Jade, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Poster value-pivot target $34.99; above cost+shipping+fees guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Poster-Zen-0002,Poster,Zen,69f2cf675f78c14a7b0a894c,406902897663,$34.99,$34.99,77,77,Dark Academia Phoenix Incense Burner 12x18 Poster Ritual Zen Decor Wall Study,Reading Nook Wall Decor Phoenix Incense Burner Ritual 12x18 Matte Poster Gift,"Phoenix Incense Burner Ritual, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Poster value-pivot target $34.99; above cost+shipping+fees guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Poster-Zen-0004,Poster,Zen,69f2dddb9577aaffd506bc32,406903026999,$34.99,$34.99,78,77,Zen Celestial Compass Poster 12x18 Wall Art Calm Study Decor Library Gift Room,Smoky Jade Wall Art Celestial Compass Calm Library 12x18 Matte Poster Library,"Celestial Compass Calm Library, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Poster value-pivot target $34.99; above cost+shipping+fees guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Poster-Zen-0005,Poster,Zen,69f2db1a3c6616b960034a37,406903033377,$34.99,$34.99,76,76,Zen Phoenix Rebirth Vessel 12x18 Poster for Meditation Room Decor Wall Study,Quiet Luxury Apartment Art Phoenix Rebirth Vessel for Meditation 12x18 Matte,"Phoenix Rebirth Vessel for Meditation, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Poster value-pivot target $34.99; above cost+shipping+fees guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Academia-0003,Acrylic,Academia,69f2b9c3caeb1241880bae85,406902703464,$89.99,$89.99,79,77,Celestial Orrery Tree Bonsai Dark Academia 5x7 Acrylic Block Mentor-Grade Study,Quiet Luxury Shelf Decor Celestial Orrery Tree Bonsai 5x7 Acrylic Photo Block,"Celestial Orrery Tree Bonsai, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Dark Study Decor, Library Wall Art",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Academia-0005,Acrylic,Academia,69f80ad2d3b9dc73b1051dbd,406903039716,$89.99,$89.99,77,76,Alchemical Star Flask Vessel 5x7 Acrylic Block Dark Academia Desk Decor Shelf,Collector Acrylic Relic Alchemical Star Flask Vessel 5x7 Acrylic Photo Block,"Alchemical Star Flask Vessel, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Dark Study Decor, Library Wall Art",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Grimdark-0001,Acrylic,Grimdark,69f82b8aa1a4c45aad055063,406903249745,$89.99,$89.99,77,77,Gothic Lantern Soul Cage 5x7 Acrylic Block Grimdark Study Decor Crimson Flame,Deep Work Desk Visual Lantern Soul Cage Crimson Flame 5x7 Acrylic Photo Block,"Lantern Soul Cage Crimson Flame, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Gothic Study Decor, Alchemy Decor",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Grimdark-0004,Acrylic,Grimdark,69f82c8609f3b7302401cacf,406903250705,$89.99,$89.99,79,76,Grimdark Gothic Lantern 5x7 Acrylic Block Shadowbound Sentinel Beacon Dark Gift,Smoky Jade Desk Object Lantern Shadowbound Sentinel Beacon 5x7 Acrylic Photo,"Lantern Shadowbound Sentinel Beacon, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Gothic Study Decor, Alchemy Decor",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Grimdark-0005,Acrylic,Grimdark,69f8388b25819cdf3d0538bc,406903251829,$89.99,$89.99,75,78,Gothic Necromancer Soul Reliquary 5x7 Acrylic Grimdark Artifact Decor Shelf,Quiet Luxury Shelf Decor Necromancer Soul Reliquary Artifact 5x7 Acrylic Photo,"Necromancer Soul Reliquary Artifact, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Gothic Study Decor, Alchemy Decor",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Grimdark-0081,Acrylic,Grimdark,69f299c1a3119247600cbe18,406902606976,$89.99,$89.99,76,79,Plague Doctor Raven Skull Grimdark Alchemy 5x7 Acrylic Art Block Collectible,Smoky Jade Desk Object Plague Doctor Raven Skull Alchemy 5x7 Acrylic Photo Gift,"Plague Doctor Raven Skull Alchemy, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Gothic Study Decor, Alchemy Decor",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Grimdark-0082,Acrylic,Grimdark,69f2a7d0e64c9f31b70f79cf,406902633400,$89.99,$89.99,78,77,Grimdark Alchemical Terrarium Withered Mandrake Root Chamber 5x7 Acrylic Block,Quiet Luxury Shelf Decor Alchemical Terrarium Withered Mandrake Root 5x7 Gift,"Alchemical Terrarium Withered Mandrake R, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Gothic Study Decor, Alchemy Decor",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Grimdark-0083,Acrylic,Grimdark,69f2bac6343d8ca093077dd8,406902885214,$89.99,$89.99,76,75,Grimdark Ritual Censer Thurible 5x7 Acrylic Block Dark Academia Mentor-Grade,Deep Work Desk Visual Ritual Censer Thurible 5x7 Acrylic Photo Block Office,"Ritual Censer Thurible, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Gothic Study Decor, Alchemy Decor",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Grimdark-0085,Acrylic,Grimdark,69f2e4c77e3402ea470630eb,406903043482,$89.99,$89.99,77,76,Alchemist Divination Compass Grimdark 5x7 Acrylic Display Mentor-Grade Occult,Gallery Desk Art Alchemist Divination Compass Occult 5x7 Acrylic Photo Block,"Alchemist Divination Compass Occult, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Gothic Study Decor, Alchemy Decor",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Zen-0001,Acrylic,Zen,69f29a72c411a56f6902930d,406902620519,$89.99,$89.99,76,79,Zen Mechanical Crane 5x7 Acrylic Block Desk Art Calm Decor Origami Sculpture,Smoky Jade Desk Object Mechanical Crane Calm Origami Sculpture 5x7 Acrylic Gift,"Mechanical Crane Calm Origami Sculpture, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Zen-0002,Acrylic,Zen,69f2a8a5357398ded80f8faf,406902657898,$89.99,$89.99,76,76,Zen Aesthetic Ritual Bell Shrine 5x7 Acrylic Block for Meditation Desk Shelf,Quiet Luxury Shelf Decor Ritual Bell Shrine for Meditation 5x7 Acrylic Photo,"Ritual Bell Shrine for Meditation, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Zen-0003,Acrylic,Zen,69f2a9b45f78c14a7b0a7290,406902673249,$89.99,$89.99,79,76,Zen Pagoda Fragment Relic 5x7 Acrylic Print Floating Tower Decor Jade Framework,Deep Work Desk Visual Pagoda Fragment Relic Print Floating 5x7 Acrylic Photo,"Pagoda Fragment Relic Print Floating, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Zen-0005,Acrylic,Zen,69f2c22e9b469f716d0ea954,406902893289,$89.99,$89.99,76,78,Zen Incense Vessel Constellation 5x7 Acrylic Block for Meditation Desk Shelf,Gallery Desk Art Incense Vessel Constellation for Meditation 5x7 Acrylic Photo,"Incense Vessel Constellation for Meditat, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Zen-0007,Acrylic,Zen,69f2d3ab5f78c14a7b0a8b87,406903028253,$89.99,$89.99,76,75,Zen Aesthetic Sacred Lotus Meditation Bell 5x7 Acrylic Block for Altar Decor,Quiet Luxury Shelf Decor Sacred Lotus Meditation Bell for 5x7 Acrylic Photo,"Sacred Lotus Meditation Bell for, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Zen-0008,Acrylic,Zen,69f2d49b81039eb9ab0b583c,406903036452,$89.99,$89.99,78,78,Zen Celestial Bonsai Moon Garden 5x7 Acrylic Block for Serene Desk Decor Shelf,Deep Work Desk Visual Celestial Bonsai Moon Garden for 5x7 Acrylic Photo Block,"Celestial Bonsai Moon Garden for, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Zen-0009,Acrylic,Zen,69f80f8a83a8608fd80ec283,406903047385,$89.99,$89.99,77,79,"Zen Bamboo Flute 5x7 Acrylic Block, Whispering Shakuhachi Meditation Art Gift",Collector Acrylic Relic Bamboo Flute Whispering Shakuhachi Meditation 5x7 Decor,"Bamboo Flute Whispering Shakuhachi Medit, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Acrylic-Zen-0010,Acrylic,Zen,69f810485da263f75f049bf8,406903213858,$89.99,$89.99,78,78,Zen Lotus Seed Pod Vessel 5x7 Acrylic Block for Mindful Desk Decor Shelf Study,Smoky Jade Desk Object Lotus Seed Pod Vessel for 5x7 Acrylic Photo Block Decor,"Lotus Seed Pod Vessel for, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Acrylic kept premium; $29.99-$34.99 would violate cost+shipping guardrail.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Sticker-Academia-0004,Sticker,Academia,69f192aa5ea38382140f1d7b,406892408950,$11.99,$11.99,77,78,4pc Kiss-Cut Sticker Set Mechanical Raven Familiar Laptop Journal Bottle Dark,Smoky Jade Sticker Set Mechanical Raven Familiar Bottle 4pc 6x6 Kiss-Cut Vinyl,"Mechanical Raven Familiar Bottle, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Dark Study Decor, Library Wall Art",Sticker kept review-friendly; not part of high-ticket price lift.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Sticker-Zen-0010,Sticker,Zen,69f1b00840c796ee97058144,406892414116,$11.99,$11.99,79,77,Floating Island Sanctuary 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,Reading Nook Vinyl Set Floating Island Sanctuary 4pc 6x6 Kiss-Cut Vinyl Quiet,"Floating Island Sanctuary, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Sticker kept review-friendly; not part of high-ticket price lift.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Sticker-Zen-0055,Sticker,Zen,69f2547229c1d0349a00e796,406903037933,$11.99,$11.99,79,79,Mindful Zen Azure Dragon Warrior 4pc 6x6 Vinyl Sticker Laptop Journal Gift Desk,Quiet Desk Sticker Pack Azure Dragon Warrior 4pc 6x6 Kiss-Cut Vinyl Laptop Gift,"Azure Dragon Warrior, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Sticker kept review-friendly; not part of high-ticket price lift.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Sticker-Zen-0056,Sticker,Zen,69f25526ad218fe47f0cc0d3,406903041315,$11.99,$11.99,75,79,Dragon Cherry Blossom 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal,Reading Nook Vinyl Set Dragon Cherry Blossom 4pc 6x6 Kiss-Cut Vinyl Laptop Gift,"Dragon Cherry Blossom, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Sticker kept review-friendly; not part of high-ticket price lift.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Sticker-Zen-0057,Sticker,Zen,69f255dae64c9f31b70f4ea6,406903044643,$11.99,$11.99,79,77,Moonlit Dragon 4pc 6x6 Kiss-Cut Sticker Zen Aesthetic Laptop Journal Desk Decor,Wabi Sabi Journal Decals Moonlit Dragon 4pc 6x6 Kiss-Cut Vinyl Laptop Journal,"Moonlit Dragon, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Sticker kept review-friendly; not part of high-ticket price lift.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Sticker-Zen-0058,Sticker,Zen,69f259bc5f78c14a7b0a4760,406903049411,$11.99,$11.99,79,77,Minimal Zen Dragon Calligraphy 4pc 6x6 Sticker Sheet Serene Mindful Clean Decor,Smoky Jade Sticker Set Dragon Calligraphy Serene Clean 4pc 6x6 Kiss-Cut Vinyl,"Dragon Calligraphy Serene Clean, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Sticker kept review-friendly; not part of high-ticket price lift.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Sticker-Zen-0060,Sticker,Zen,69f25a86a7777da1970ff5f3,406903249053,$11.99,$11.99,78,76,Minimal Zen Translucent Jade Dragon 4pc 6x6 Sticker Sheet Serene Mindful Clean,Reading Nook Vinyl Set Translucent Jade Dragon Serene Clean 4pc 6x6 Kiss-Cut,"Translucent Jade Dragon Serene Clean, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Sticker kept review-friendly; not part of high-ticket price lift.,LOCAL_APPLIED
2026-05-07 00:46:18 -0400,Sticker-Zen-0061,Sticker,Zen,69f25b3ce64c9f31b70f50ed,406903249987,$11.99,$11.99,79,79,Minimal Zen Kintsugi Gold Dragon 4pc 6x6 Sticker Sheet Serene Mindful Calm Gift,Wabi Sabi Journal Decals Kintsugi Gold Dragon Serene Calm 4pc 6x6 Kiss-Cut Gift,"Kintsugi Gold Dragon Serene Calm, Smoky Jade, Quiet Luxury Decor, Deep Work Visuals, Reading Nook Decor, Wabi Sabi Decor, Scholar Room, Apartment Decor, Jade Art, Kintsugi Aesthetic, Collector Gift, Meditation Decor, Calm Desk Art",Sticker kept review-friendly; not part of high-ticket price lift.,LOCAL_APPLIED
